x "u(x, 1.6)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=1.600000;time_point=320;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.912484510267183020000
0.317332591271696270000 0.825410353200667580000
0.475998886907544380000 0.739221248081539000000
0.634665182543392550000 0.654365318486808120000
0.793331478179240770000 0.571296393144097300000
0.951997773815088770000 0.490474282994095790000
1.110664069450936900000 0.412363786070682250000
1.269330365086785100000 0.337432244850453310000
1.427996660722633300000 0.266145564298078450000
1.586662956358481500000 0.198962688493460830000
1.745329251994329500000 0.136328624769616490000
1.903995547630177500000 0.078666192029652707000
2.062661843266025800000 0.026366749932314679000
2.221328138901873700000 -0.020219765974602111000
2.379994434537722200000 -0.060795124556261092000
2.538660730173570200000 -0.095122979916356598000
2.697327025809418200000 -0.123038520255940840000
2.855993321445266600000 -0.144457153944896390000
3.014659617081114600000 -0.159381822517837330000
3.173325912716963100000 -0.167908568472337930000
3.331992208352811100000 -0.170230039586575570000
3.490658503988659100000 -0.166636678433187610000
3.649324799624507500000 -0.157515422858635290000
3.807991095260355100000 -0.143345827162519280000
3.966657390896203100000 -0.124693601175859260000
4.125323686532051500000 -0.102201652062611100000
4.283989982167899900000 -0.076578798280366955000
4.442656277803747500000 -0.048586403832639999000
4.601322573439595900000 -0.019023251181902193000
4.759988869075444400000 0.011290969157123288000
4.918655164711291900000 0.041533126931678321000
5.077321460347140400000 0.070894619023523273000
5.235987755982987900000 0.098599355774981509000
5.394654051618836400000 0.123921282356592360000
5.553320347254683900000 0.146200959741378090000
5.711986642890533300000 0.164860752549232660000
5.870652938526380800000 0.179418206525648240000
6.029319234162229300000 0.189497245490015790000
6.187985529798076800000 0.194836874732788880000
6.346651825433926100000 0.195297143343837190000
6.505318121069773700000 0.190862189934741410000
6.663984416705622100000 0.181640272675859640000
6.822650712341469700000 0.167860763435917160000
6.981317007977318100000 0.149868164998179230000
7.139983303613165700000 0.128113287770200060000
7.298649599249015000000 0.103141796113422150000
7.457315894884862600000 0.075580402520472226000
7.615982190520710100000 0.046121048644962075000
7.774648486156558600000 0.015503464118785358000
7.933314781792406100000 -0.015503464118785082000
8.091981077428254600000 -0.046121048644961804000
8.250647373064103000000 -0.075580402520471976000
8.409313668699951400000 -0.103141796113421920000
8.567979964335799900000 -0.128113287770199870000
8.726646259971648300000 -0.149868164998179090000
8.885312555607495000000 -0.167860763435916990000
9.043978851243343400000 -0.181640272675859530000
9.202645146879191900000 -0.190862189934741270000
9.361311442515040300000 -0.195297143343837050000
9.519977738150888800000 -0.194836874732788770000
9.678644033786737200000 -0.189497245490015730000
9.837310329422583900000 -0.179418206525648220000
9.995976625058432300000 -0.164860752549232690000
10.154642920694281000000 -0.146200959741378140000
10.313309216330129000000 -0.123921282356592400000
10.471975511965976000000 -0.098599355774981592000
10.630641807601824000000 -0.070894619023523398000
10.789308103237673000000 -0.041533126931678488000
10.947974398873523000000 -0.011290969157123468000
11.106640694509368000000 0.019023251181902002000
11.265306990145218000000 0.048586403832639805000
11.423973285781067000000 0.076578798280366775000
11.582639581416915000000 0.102201652062610890000
11.741305877052762000000 0.124693601175859060000
11.899972172688610000000 0.143345827162519090000
12.058638468324459000000 0.157515422858635120000
12.217304763960307000000 0.166636678433187360000
12.375971059596154000000 0.170230039586575400000
12.534637355232002000000 0.167908568472337820000
12.693303650867852000000 0.159381822517837250000
12.851969946503697000000 0.144457153944896330000
13.010636242139547000000 0.123038520255940780000
13.169302537775396000000 0.095122979916356570000
13.327968833411244000000 0.060795124556261078000
13.486635129047091000000 0.020219765974602108000
13.645301424682939000000 -0.026366749932314679000
13.803967720318788000000 -0.078666192029652693000
13.962634015954636000000 -0.136328624769616460000
14.121300311590483000000 -0.198962688493460830000
14.279966607226331000000 -0.266145564298078450000
14.438632902862182000000 -0.337432244850453200000
14.597299198498030000000 -0.412363786070682190000
14.755965494133877000000 -0.490474282994095840000
14.914631789769725000000 -0.571296393144097410000
15.073298085405574000000 -0.654365318486808120000
15.231964381041420000000 -0.739221248081539110000
15.390630676677269000000 -0.825410353200667580000
15.549296972313117000000 -0.912484510267182800000
15.707963267948966000000 -1.000000000000000000000
