x "u(x, 4.3)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=4.300000;time_point=860;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.949358332793182050000
0.317332591271696270000 0.898915546635032700000
0.475998886907544380000 0.848868601130006280000
0.634665182543392550000 0.799410634858248810000
0.793331478179240770000 0.750729109351267800000
0.951997773815088770000 0.703004017966824770000
1.110664069450936900000 0.656406180476446500000
1.269330365086785100000 0.611095643458427600000
1.427996660722633300000 0.567220205667958280000
1.586662956358481500000 0.524914086423178720000
1.745329251994329500000 0.484296753691053240000
1.903995547630177500000 0.445471926971205410000
2.062661843266025800000 0.408526768253395230000
2.221328138901873700000 0.373531272263478930000
2.379994434537722200000 0.340537864917097370000
2.538660730173570200000 0.309581216379958500000
2.697327025809418200000 0.280678272405486480000
2.855993321445266600000 0.253828504709575800000
3.014659617081114600000 0.229014378080880130000
3.173325912716963100000 0.206202028754073790000
3.331992208352811100000 0.185342145340873730000
3.490658503988659100000 0.166371040374141690000
3.649324799624507500000 0.149211897334614680000
3.807991095260355100000 0.133776174962655620000
3.966657390896203100000 0.119965147776551140000
4.125323686532051500000 0.107671559092943330000
4.283989982167899900000 0.096781360541582220000
4.442656277803747500000 0.087175510150265395000
4.601322573439595900000 0.078731799605964312000
4.759988869075444400000 0.071326680326908781000
4.918655164711291900000 0.064837057550900037000
5.077321460347140400000 0.059142021789619074000
5.235987755982987900000 0.054124487737199627000
5.394654051618836400000 0.049672712060433860000
5.553320347254683900000 0.045681663430069956000
5.711986642890533300000 0.042054220655556807000
5.870652938526380800000 0.038702177822546965000
6.029319234162229300000 0.035547038852649440000
6.187985529798076800000 0.032520587844274002000
6.346651825433926100000 0.029565225835953848000
6.505318121069773700000 0.026634069173031572000
6.663984416705622100000 0.023690809360534252000
6.822650712341469700000 0.020709339048937604000
6.981317007977318100000 0.017673153521297339000
7.139983303613165700000 0.014574541624991423000
7.298649599249015000000 0.011413584415949430000
7.457315894884862600000 0.008196983759109727900
7.615982190520710100000 0.004936746664376811000
7.774648486156558600000 0.001648754150483622200
7.933314781792406100000 -0.001648754150483557600
8.091981077428254600000 -0.004936746664376745100
8.250647373064103000000 -0.008196983759109662000
8.409313668699951400000 -0.011413584415949366000
8.567979964335799900000 -0.014574541624991362000
8.726646259971648300000 -0.017673153521297280000
8.885312555607495000000 -0.020709339048937542000
9.043978851243343400000 -0.023690809360534196000
9.202645146879191900000 -0.026634069173031513000
9.361311442515040300000 -0.029565225835953796000
9.519977738150888800000 -0.032520587844273953000
9.678644033786737200000 -0.035547038852649399000
9.837310329422583900000 -0.038702177822546924000
9.995976625058432300000 -0.042054220655556765000
10.154642920694281000000 -0.045681663430069935000
10.313309216330129000000 -0.049672712060433839000
10.471975511965976000000 -0.054124487737199620000
10.630641807601824000000 -0.059142021789619074000
10.789308103237673000000 -0.064837057550900051000
10.947974398873523000000 -0.071326680326908809000
11.106640694509368000000 -0.078731799605964325000
11.265306990145218000000 -0.087175510150265409000
11.423973285781067000000 -0.096781360541582234000
11.582639581416915000000 -0.107671559092943360000
11.741305877052762000000 -0.119965147776551190000
11.899972172688610000000 -0.133776174962655650000
12.058638468324459000000 -0.149211897334614710000
12.217304763960307000000 -0.166371040374141740000
12.375971059596154000000 -0.185342145340873790000
12.534637355232002000000 -0.206202028754073840000
12.693303650867852000000 -0.229014378080880130000
12.851969946503697000000 -0.253828504709575740000
13.010636242139547000000 -0.280678272405486480000
13.169302537775396000000 -0.309581216379958390000
13.327968833411244000000 -0.340537864917097250000
13.486635129047091000000 -0.373531272263478760000
13.645301424682939000000 -0.408526768253395180000
13.803967720318788000000 -0.445471926971205360000
13.962634015954636000000 -0.484296753691053180000
14.121300311590483000000 -0.524914086423178610000
14.279966607226331000000 -0.567220205667958280000
14.438632902862182000000 -0.611095643458427600000
14.597299198498030000000 -0.656406180476446280000
14.755965494133877000000 -0.703004017966824550000
14.914631789769725000000 -0.750729109351267580000
15.073298085405574000000 -0.799410634858248480000
15.231964381041420000000 -0.848868601130005950000
15.390630676677269000000 -0.898915546635032480000
15.549296972313117000000 -0.949358332793181820000
15.707963267948966000000 -1.000000000000000000000
