x "u(x, 2)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=2.000000;time_point=400;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.919737308274918730000
0.317332591271696270000 0.839918591121364240000
0.475998886907544380000 0.760986327413200490000
0.634665182543392550000 0.683379864684512390000
0.793331478179240770000 0.607533512539070180000
0.951997773815088770000 0.533874251532264640000
1.110664069450936900000 0.462818968967535720000
1.269330365086785100000 0.394771164393436510000
1.427996660722633300000 0.330117103662829150000
1.586662956358481500000 0.269221439394642710000
1.745329251994329500000 0.212422355591327800000
1.903995547630177500000 0.160026332999078810000
2.062661843266025800000 0.112302667597367300000
2.221328138901873700000 0.069477905564916648000
2.379994434537722200000 0.031730382622029832000
2.538660730173570200000 -0.000814927469125749540
2.697327025809418200000 -0.028091042158893471000
2.855993321445266600000 -0.050092864814666647000
3.014659617081114600000 -0.066880142549670951000
3.173325912716963100000 -0.078579303731578426000
3.331992208352811100000 -0.085384018842560416000
3.490658503988659100000 -0.087554362708810757000
3.649324799624507500000 -0.085414496407533680000
3.807991095260355100000 -0.079348831885728832000
3.966657390896203100000 -0.069796689828833372000
4.125323686532051500000 -0.057245509858509173000
4.283989982167899900000 -0.042222719966900850000
4.442656277803747500000 -0.025286417514377275000
4.601322573439595900000 -0.007015055549614438200
4.759988869075444400000 0.012003635756860743000
4.918655164711291900000 0.031184233343161012000
5.077321460347140400000 0.049955430055819594000
5.235987755982987900000 0.067771773304044380000
5.394654051618836400000 0.084125033901450610000
5.553320347254683900000 0.098554909279984740000
5.711986642890533300000 0.110658777778960520000
5.870652938526380800000 0.120100241500209940000
6.029319234162229300000 0.126616223643267880000
6.187985529798076800000 0.130022421445125690000
6.346651825433926100000 0.130216956818888310000
6.505318121069773700000 0.127182112338676770000
6.663984416705622100000 0.120984089067050560000
6.822650712341469700000 0.111770773504849440000
6.981317007977318100000 0.099767552264177592000
7.139983303613165700000 0.085271263526737959000
7.298649599249015000000 0.068642422592250799000
7.457315894884862600000 0.050295903556665203000
7.615982190520710100000 0.030690299201288695000
7.774648486156558600000 0.010316215466942375000
7.933314781792406100000 -0.010316215466942183000
8.091981077428254600000 -0.030690299201288504000
8.250647373064103000000 -0.050295903556665029000
8.409313668699951400000 -0.068642422592250646000
8.567979964335799900000 -0.085271263526737820000
8.726646259971648300000 -0.099767552264177439000
8.885312555607495000000 -0.111770773504849310000
9.043978851243343400000 -0.120984089067050450000
9.202645146879191900000 -0.127182112338676600000
9.361311442515040300000 -0.130216956818888170000
9.519977738150888800000 -0.130022421445125570000
9.678644033786737200000 -0.126616223643267800000
9.837310329422583900000 -0.120100241500209870000
9.995976625058432300000 -0.110658777778960490000
10.154642920694281000000 -0.098554909279984754000
10.313309216330129000000 -0.084125033901450624000
10.471975511965976000000 -0.067771773304044436000
10.630641807601824000000 -0.049955430055819663000
10.789308103237673000000 -0.031184233343161106000
10.947974398873523000000 -0.012003635756860852000
11.106640694509368000000 0.007015055549614315100
11.265306990145218000000 0.025286417514377140000
11.423973285781067000000 0.042222719966900704000
11.582639581416915000000 0.057245509858509042000
11.741305877052762000000 0.069796689828833247000
11.899972172688610000000 0.079348831885728693000
12.058638468324459000000 0.085414496407533569000
12.217304763960307000000 0.087554362708810660000
12.375971059596154000000 0.085384018842560333000
12.534637355232002000000 0.078579303731578370000
12.693303650867852000000 0.066880142549670896000
12.851969946503697000000 0.050092864814666592000
13.010636242139547000000 0.028091042158893419000
13.169302537775396000000 0.000814927469125700970
13.327968833411244000000 -0.031730382622029873000
13.486635129047091000000 -0.069477905564916689000
13.645301424682939000000 -0.112302667597367360000
13.803967720318788000000 -0.160026332999078950000
13.962634015954636000000 -0.212422355591327910000
14.121300311590483000000 -0.269221439394642830000
14.279966607226331000000 -0.330117103662829260000
14.438632902862182000000 -0.394771164393436510000
14.597299198498030000000 -0.462818968967535770000
14.755965494133877000000 -0.533874251532264640000
14.914631789769725000000 -0.607533512539070180000
15.073298085405574000000 -0.683379864684512620000
15.231964381041420000000 -0.760986327413200710000
15.390630676677269000000 -0.839918591121364360000
15.549296972313117000000 -0.919737308274918950000
15.707963267948966000000 -1.000000000000000000000
