x "u(x, 3.6)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=3.600000;time_point=720;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.942855736751805230000
0.317332591271696270000 0.885974175858706080000
0.475998886907544380000 0.829615431640522650000
0.634665182543392550000 0.774034466256104500000
0.793331478179240770000 0.719478573497063010000
0.951997773815088770000 0.666184934692077400000
1.110664069450936900000 0.614378271137752780000
1.269330365086785100000 0.564268617686598080000
1.427996660722633300000 0.516049242259746580000
1.586662956358481500000 0.469894736034347890000
1.745329251994329500000 0.425959298800081990000
1.903995547630177500000 0.384375243401666620000
2.062661843266025800000 0.345251742203695870000
2.221328138901873700000 0.308673837057942770000
2.379994434537722200000 0.274701732261346750000
2.538660730173570200000 0.243370387421950270000
2.697327025809418200000 0.214689423976898940000
2.855993321445266600000 0.188643355330978920000
3.014659617081114600000 0.165192146230399930000
3.173325912716963100000 0.144272102104460870000
3.331992208352811100000 0.125797083772399450000
3.490658503988659100000 0.109660037223128060000
3.649324799624507500000 0.095734822252341062000
3.807991095260355100000 0.083878317723739423000
3.966657390896203100000 0.073932775262319950000
4.125323686532051500000 0.065728387450941034000
4.283989982167899900000 0.059086031254216777000
4.442656277803747500000 0.053820142602552301000
4.601322573439595900000 0.049741673993289236000
4.759988869075444400000 0.046661083752472687000
4.918655164711291900000 0.044391303378862969000
5.077321460347140400000 0.042750628268011424000
5.235987755982987900000 0.041565477168149109000
5.394654051618836400000 0.040672967000673271000
5.553320347254683900000 0.039923252202779619000
5.711986642890533300000 0.039181581500673870000
5.870652938526380800000 0.038330029946572433000
6.029319234162229300000 0.037268870065198655000
6.187985529798076800000 0.035917552937343278000
6.346651825433926100000 0.034215277851522445000
6.505318121069773700000 0.032121137606378559000
6.663984416705622100000 0.029613835451610143000
6.822650712341469700000 0.026690978803329591000
6.981317007977318100000 0.023367964040078237000
7.139983303613165700000 0.019676475653420247000
7.298649599249015000000 0.015662631569395773000
7.457315894884862600000 0.011384814359844451000
7.615982190520710100000 0.006911235125851339700
7.774648486156558600000 0.002317282879534079200
7.933314781792406100000 -0.002317282879534185400
8.091981077428254600000 -0.006911235125851446400
8.250647373064103000000 -0.011384814359844559000
8.409313668699951400000 -0.015662631569395881000
8.567979964335799900000 -0.019676475653420355000
8.726646259971648300000 -0.023367964040078345000
8.885312555607495000000 -0.026690978803329699000
9.043978851243343400000 -0.029613835451610251000
9.202645146879191900000 -0.032121137606378664000
9.361311442515040300000 -0.034215277851522549000
9.519977738150888800000 -0.035917552937343389000
9.678644033786737200000 -0.037268870065198766000
9.837310329422583900000 -0.038330029946572544000
9.995976625058432300000 -0.039181581500673981000
10.154642920694281000000 -0.039923252202779730000
10.313309216330129000000 -0.040672967000673382000
10.471975511965976000000 -0.041565477168149213000
10.630641807601824000000 -0.042750628268011528000
10.789308103237673000000 -0.044391303378863073000
10.947974398873523000000 -0.046661083752472785000
11.106640694509368000000 -0.049741673993289333000
11.265306990145218000000 -0.053820142602552398000
11.423973285781067000000 -0.059086031254216874000
11.582639581416915000000 -0.065728387450941117000
11.741305877052762000000 -0.073932775262320033000
11.899972172688610000000 -0.083878317723739507000
12.058638468324459000000 -0.095734822252341145000
12.217304763960307000000 -0.109660037223128130000
12.375971059596154000000 -0.125797083772399510000
12.534637355232002000000 -0.144272102104460930000
12.693303650867852000000 -0.165192146230399990000
12.851969946503697000000 -0.188643355330978950000
13.010636242139547000000 -0.214689423976898970000
13.169302537775396000000 -0.243370387421950270000
13.327968833411244000000 -0.274701732261346750000
13.486635129047091000000 -0.308673837057942770000
13.645301424682939000000 -0.345251742203695870000
13.803967720318788000000 -0.384375243401666620000
13.962634015954636000000 -0.425959298800081990000
14.121300311590483000000 -0.469894736034347890000
14.279966607226331000000 -0.516049242259746580000
14.438632902862182000000 -0.564268617686598080000
14.597299198498030000000 -0.614378271137752780000
14.755965494133877000000 -0.666184934692077400000
14.914631789769725000000 -0.719478573497063010000
15.073298085405574000000 -0.774034466256104500000
15.231964381041420000000 -0.829615431640522650000
15.390630676677269000000 -0.885974175858706080000
15.549296972313117000000 -0.942855736751805230000
15.707963267948966000000 -1.000000000000000000000
