x "u(x, 3.25)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=3.250000;time_point=650;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.938857943402679810000
0.317332591271696270000 0.878017607719830170000
0.475998886907544380000 0.817777808834958320000
0.634665182543392550000 0.758431572513842410000
0.793331478179240770000 0.700263289706372420000
0.951997773815088770000 0.643545933642840410000
1.110664069450936900000 0.588538361477047740000
1.269330365086785100000 0.535482724850671390000
1.427996660722633300000 0.484602015513195760000
1.586662956358481500000 0.436097773870169960000
1.745329251994329500000 0.390147989876667320000
1.903995547630177500000 0.346905226864477560000
2.062661843266025800000 0.306494999516324970000
2.221328138901873700000 0.269014437116386120000
2.379994434537722200000 0.234531262272668540000
2.538660730173570200000 0.203083113411135660000
2.697327025809418200000 0.174677236406694110000
2.855993321445266600000 0.149290566705465280000
3.014659617081114600000 0.126870218213061830000
3.173325912716963100000 0.107334389127288500000
3.331992208352811100000 0.090573687878503603000
3.490658503988659100000 0.076452874547847674000
3.649324799624507500000 0.064813004743217509000
3.807991095260355100000 0.055473954139866888000
3.966657390896203100000 0.048237292978713306000
4.125323686532051500000 0.042889471021894901000
4.283989982167899900000 0.039205265063274042000
4.442656277803747500000 0.036951433353797788000
4.601322573439595900000 0.035890514491675948000
4.759988869075444400000 0.035784702691023469000
4.918655164711291900000 0.036399727098902608000
5.077321460347140400000 0.037508660163707991000
5.235987755982987900000 0.038895579109918005000
5.394654051618836400000 0.040359005440422716000
5.553320347254683900000 0.041715050111613680000
5.711986642890533300000 0.042800196598145067000
5.870652938526380800000 0.043473660419344390000
6.029319234162229300000 0.043619271719991790000
6.187985529798076800000 0.043146837016451368000
6.346651825433926100000 0.041992947020675492000
6.505318121069773700000 0.040121209284898637000
6.663984416705622100000 0.037521896981174113000
6.822650712341469700000 0.034211018129485737000
6.981317007977318100000 0.030228822686963575000
7.139983303613165700000 0.025637777772888077000
7.298649599249015000000 0.020520053596561824000
7.457315894884862600000 0.014974574056907209000
7.615982190520710100000 0.009113696194387243400
7.774648486156558600000 0.003059591428100832100
7.933314781792406100000 -0.003059591428100743600
8.091981077428254600000 -0.009113696194387153200
8.250647373064103000000 -0.014974574056907122000
8.409313668699951400000 -0.020520053596561737000
8.567979964335799900000 -0.025637777772887997000
8.726646259971648300000 -0.030228822686963495000
8.885312555607495000000 -0.034211018129485668000
9.043978851243343400000 -0.037521896981174044000
9.202645146879191900000 -0.040121209284898582000
9.361311442515040300000 -0.041992947020675457000
9.519977738150888800000 -0.043146837016451320000
9.678644033786737200000 -0.043619271719991755000
9.837310329422583900000 -0.043473660419344355000
9.995976625058432300000 -0.042800196598145053000
10.154642920694281000000 -0.041715050111613666000
10.313309216330129000000 -0.040359005440422716000
10.471975511965976000000 -0.038895579109918005000
10.630641807601824000000 -0.037508660163707991000
10.789308103237673000000 -0.036399727098902615000
10.947974398873523000000 -0.035784702691023476000
11.106640694509368000000 -0.035890514491675955000
11.265306990145218000000 -0.036951433353797788000
11.423973285781067000000 -0.039205265063274063000
11.582639581416915000000 -0.042889471021894943000
11.741305877052762000000 -0.048237292978713348000
11.899972172688610000000 -0.055473954139866943000
12.058638468324459000000 -0.064813004743217564000
12.217304763960307000000 -0.076452874547847743000
12.375971059596154000000 -0.090573687878503673000
12.534637355232002000000 -0.107334389127288580000
12.693303650867852000000 -0.126870218213061910000
12.851969946503697000000 -0.149290566705465370000
13.010636242139547000000 -0.174677236406694190000
13.169302537775396000000 -0.203083113411135720000
13.327968833411244000000 -0.234531262272668600000
13.486635129047091000000 -0.269014437116386170000
13.645301424682939000000 -0.306494999516325080000
13.803967720318788000000 -0.346905226864477670000
13.962634015954636000000 -0.390147989876667490000
14.121300311590483000000 -0.436097773870170120000
14.279966607226331000000 -0.484602015513196040000
14.438632902862182000000 -0.535482724850671720000
14.597299198498030000000 -0.588538361477048080000
14.755965494133877000000 -0.643545933642840740000
14.914631789769725000000 -0.700263289706372640000
15.073298085405574000000 -0.758431572513842410000
15.231964381041420000000 -0.817777808834958320000
15.390630676677269000000 -0.878017607719830170000
15.549296972313117000000 -0.938857943402679810000
15.707963267948966000000 -1.000000000000000000000
