x "u(x, 1.85)"
# Parameters{boundary_condition_0=1.000000;boundary_condition_1=-1.000000;diffusivity=1.000000;space_max=15.707963;space_points=100;time_max=5.000000;time_points=1001;};
# time=1.850000;time_point=370;
# space;temperature;
0.000000000000000000000 1.000000000000000000000
0.158666295635848140000 0.917018879160984570000
0.317332591271696270000 0.834487747990182770000
0.475998886907544380000 0.752856141321224800000
0.634665182543392550000 0.672572480281217970000
0.793331478179240770000 0.594083017582238690000
0.951997773815088770000 0.517830219018090680000
1.110664069450936900000 0.444250447416938590000
1.269330365086785100000 0.373770858110209050000
1.427996660722633300000 0.306805464187757230000
1.586662956358481500000 0.243750382902535700000
1.745329251994329500000 0.184978328868306900000
1.903995547630177500000 0.130832472425703420000
2.062661843266025800000 0.081619830100293805000
2.221328138901873700000 0.037604396037424249000
2.379994434537722200000 -0.000999743386670597440
2.538660730173570200000 -0.034035046532541260000
2.697327025809418200000 -0.061406628144145478000
2.855993321445266600000 -0.083087569092852642000
3.014659617081114600000 -0.099123159964119800000
3.173325912716963100000 -0.109633838074509550000
3.331992208352811100000 -0.114816611886078170000
3.490658503988659100000 -0.114944810300707620000
3.649324799624507500000 -0.110366045224370230000
3.807991095260355100000 -0.101498332091726430000
3.966657390896203100000 -0.088824372575443150000
4.125323686532051500000 -0.072884064246367758000
4.283989982167899900000 -0.054265361297937881000
4.442656277803747500000 -0.033593666504387741000
4.601322573439595900000 -0.011519985428200194000
4.759988869075444400000 0.011291882154786149000
4.918655164711291900000 0.034178802984336051000
5.077321460347140400000 0.056492086289192764000
5.235987755982987900000 0.077611221943943529000
5.394654051618836400000 0.096957222138333868000
5.553320347254683900000 0.114005212893934460000
5.711986642890533300000 0.128295937137852510000
5.870652938526380800000 0.139445856239642900000
6.029319234162229300000 0.147155571117384310000
6.187985529798076800000 0.151216326166504630000
6.346651825433926100000 0.151514408105404340000
6.505318121069773700000 0.148033305951274060000
6.663984416705622100000 0.140853556206760600000
6.822650712341469700000 0.130150257347979660000
6.981317007977318100000 0.116188298219567040000
7.139983303613165700000 0.099315404335404617000
7.298649599249015000000 0.079953162776319475000
7.457315894884862600000 0.058586238877659146000
7.615982190520710100000 0.035750044841590403000
7.774648486156558600000 0.012017160576326121000
7.933314781792406100000 -0.012017160576325903000
8.091981077428254600000 -0.035750044841590188000
8.250647373064103000000 -0.058586238877658937000
8.409313668699951400000 -0.079953162776319281000
8.567979964335799900000 -0.099315404335404422000
8.726646259971648300000 -0.116188298219566870000
8.885312555607495000000 -0.130150257347979530000
9.043978851243343400000 -0.140853556206760460000
9.202645146879191900000 -0.148033305951273950000
9.361311442515040300000 -0.151514408105404230000
9.519977738150888800000 -0.151216326166504520000
9.678644033786737200000 -0.147155571117384200000
9.837310329422583900000 -0.139445856239642810000
9.995976625058432300000 -0.128295937137852480000
10.154642920694281000000 -0.114005212893934480000
10.313309216330129000000 -0.096957222138333896000
10.471975511965976000000 -0.077611221943943584000
10.630641807601824000000 -0.056492086289192854000
10.789308103237673000000 -0.034178802984336162000
10.947974398873523000000 -0.011291882154786279000
11.106640694509368000000 0.011519985428200045000
11.265306990145218000000 0.033593666504387582000
11.423973285781067000000 0.054265361297937707000
11.582639581416915000000 0.072884064246367591000
11.741305877052762000000 0.088824372575442997000
11.899972172688610000000 0.101498332091726290000
12.058638468324459000000 0.110366045224370070000
12.217304763960307000000 0.114944810300707500000
12.375971059596154000000 0.114816611886078060000
12.534637355232002000000 0.109633838074509470000
12.693303650867852000000 0.099123159964119717000
12.851969946503697000000 0.083087569092852559000
13.010636242139547000000 0.061406628144145402000
13.169302537775396000000 0.034035046532541205000
13.327968833411244000000 0.000999743386670549730
13.486635129047091000000 -0.037604396037424284000
13.645301424682939000000 -0.081619830100293805000
13.803967720318788000000 -0.130832472425703420000
13.962634015954636000000 -0.184978328868306900000
14.121300311590483000000 -0.243750382902535730000
14.279966607226331000000 -0.306805464187757280000
14.438632902862182000000 -0.373770858110209050000
14.597299198498030000000 -0.444250447416938640000
14.755965494133877000000 -0.517830219018090790000
14.914631789769725000000 -0.594083017582238910000
15.073298085405574000000 -0.672572480281218300000
15.231964381041420000000 -0.752856141321224910000
15.390630676677269000000 -0.834487747990182880000
15.549296972313117000000 -0.917018879160984790000
15.707963267948966000000 -1.000000000000000000000
